insertion_sort_wrapper random_generator 250 31394 15572.5 0.0065475399373099204 1500.8996561322072 750.4498280661036 0.00042163464727022054
insertion_sort_wrapper random_generator 500 125143.8 62322.4 0.027006099955178796 5309.902212951865 2654.9511064759326 0.0012887701120752734
insertion_sort_wrapper random_generator 750 282997 141124 0.06654269995633513 9984.461750362132 4992.230875181066 0.00981043954432137
insertion_sort_wrapper random_generator 1000 497794.6 248397.8 0.11592056003864855 7312.594663394869 3656.2973316974344 0.007982167891010245
insertion_sort_wrapper random_generator 1250 781575.4 390163.2 0.17906786003150046 17866.45001858698 8933.22500929349 0.011404838326277995
insertion_sort_wrapper random_generator 1500 1122519.8 560510.4 0.252967459987849 18444.018704055674 9222.009352027837 0.006428534680803476
insertion_sort_wrapper random_generator 1750 1552704.6 775477.8 0.3499312600353733 30739.58907843615 15369.794539218075 0.01834302093467193
insertion_sort_wrapper random_generator 2000 2003385.8 1000693.4 0.4512625199975446 22515.766371342746 11257.883185671373 0.01750845047689716
insertion_sort_wrapper random_generator 2250 2537571.6 1267661.3 0.5688159199664369 36866.54067549297 18433.270337746486 0.016722824763826492
insertion_sort_wrapper random_generator 2500 3114301 1555901 0.6980908999685198 52479.07462768163 26239.537313840814 0.016615839110528732
insertion_sort_wrapper random_generator 2750 3780376.2 1888813.6 0.8470837400294841 50841.57397860753 25420.786989303764 0.02678396139219082
insertion_sort_wrapper random_generator 3000 4486556 2241778.5 1.011987300007604 76775.72578332006 38387.86289166003 0.021423046293615116
insertion_sort_wrapper increasing_generator 250 62481.4 31116.2 0.013154099974781275 7.167829363048327 3.5839146815241634 0.0006478724926421508
insertion_sort_wrapper increasing_generator 500 249979.2 124740.1 0.05444400007836521 5.921711464320654 2.960855732160327 0.0007191195136865212
insertion_sort_wrapper increasing_generator 750 562481 280866 0.12651624998543412 4.898979485566356 2.449489742783178 0.007374675506144603
insertion_sort_wrapper increasing_generator 1000 999974.4 499487.7 0.22344112996943294 4.427188724235731 2.2135943621178655 0.0029901182499078183
insertion_sort_wrapper increasing_generator 1250 1562479 780615 0.349752809968777 4.320493798938574 2.160246899469287 0.010863182997205983
insertion_sort_wrapper increasing_generator 1500 2249980.8 1124240.9 0.5381603799993172 4.848825745591515 2.4244128727957577 0.030766609725464994
insertion_sort_wrapper increasing_generator 1750 3062477.6 1530364.3 0.6841839900240302 7.183313998427188 3.591656999213594 0.01594661469846436
insertion_sort_wrapper increasing_generator 2000 3999979.8 1998990.4 0.891495110001415 6.876691711054734 3.438345855527367 0.012136380636891897
insertion_sort_wrapper increasing_generator 2250 5062476.4 2530113.7 1.1233584800036625 4.9035134795822115 2.4517567397911058 0.03504339555165266
insertion_sort_wrapper increasing_generator 2500 6249975.8 3123738.4 1.3809923500055448 8.230026326405849 4.115013163202924 0.01889829231605469
insertion_sort_wrapper increasing_generator 2750 7562482 3779866.5 1.6738356000510977 6.616477747093069 3.3082388735465345 0.028030109406786675
insertion_sort_wrapper increasing_generator 3000 8999979.8 4498490.4 1.993183819996193 4.442221666388715 2.2211108331943574 0.03391665843782832
insertion_sort_wrapper decreasing_generator 250 249 0 6.343002896755934e-05 0.0 0.0 1.547758030546615e-06
insertion_sort_wrapper decreasing_generator 500 499 0 0.00016221003606915475 0.0 0.0 4.918289111181831e-05
insertion_sort_wrapper decreasing_generator 750 749 0 0.00022423998452723027 0.0 0.0 3.056536678865107e-05
insertion_sort_wrapper decreasing_generator 1000 999 0 0.0002912599826231599 0.0 0.0 2.6504460861698248e-06
insertion_sort_wrapper decreasing_generator 1250 1249 0 0.000374489976093173 0.0 0.0 1.5982640715670918e-06
insertion_sort_wrapper decreasing_generator 1500 1499 0 0.000458499975502491 0.0 0.0 7.643902523118709e-06
insertion_sort_wrapper decreasing_generator 1750 1749 0 0.0005273200338706374 0.0 0.0 3.46023966507368e-06
insertion_sort_wrapper decreasing_generator 2000 1999 0 0.000606440007686615 0.0 0.0 2.0145198550978336e-06
insertion_sort_wrapper decreasing_generator 2250 2249 0 0.0006825100164860487 0.0 0.0 4.049508190443775e-06
insertion_sort_wrapper decreasing_generator 2500 2499 0 0.0007456099847331643 0.0 0.0 8.718755579683673e-06
insertion_sort_wrapper decreasing_generator 2750 2749 0 0.0008423800114542246 0.0 0.0 3.9874074412489006e-05
insertion_sort_wrapper decreasing_generator 3000 2999 0 0.0009021699894219637 0.0 0.0 1.5573859511920365e-05
insertion_sort_wrapper a_shaped_generator 250 29268.8 14509.9 0.006045639980584383 10868.860410467245 5434.4302052336225 0.002213310846485913
insertion_sort_wrapper a_shaped_generator 500 83047.4 41274.2 0.017918669967912138 11876.854046608658 5938.427023304329 0.0026000695037486747
insertion_sort_wrapper a_shaped_generator 750 153956.6 76603.8 0.03341270000673831 11328.275726399554 5664.137863199777 0.0026906745607663254
insertion_sort_wrapper a_shaped_generator 1000 263977.8 131489.4 0.05754767002072185 14004.239872267255 7002.119936133628 0.0029841216517071923
insertion_sort_wrapper a_shaped_generator 1250 400996.4 199873.7 0.08737756002228707 11074.799302921927 5537.3996514609635 0.0023328982920350775
insertion_sort_wrapper a_shaped_generator 1500 579037.2 288769.1 0.12993141994811594 11507.729825353623 5753.864912676811 0.007532463897419519
insertion_sort_wrapper a_shaped_generator 1750 776547.6 387399.3 0.17303539998829365 11849.351826623728 5924.675913311864 0.009750488552970562
insertion_sort_wrapper a_shaped_generator 2000 1011912.6 504956.8 0.21937411003746093 8384.10336026194 4192.05168013097 0.0030585409521565587
insertion_sort_wrapper a_shaped_generator 2250 1273815 635783 0.28374300003051756 10813.041755213932 5406.520877606966 0.009203497472536515
insertion_sort_wrapper a_shaped_generator 2500 1576356.8 786928.9 0.35059484993107615 11186.19822022756 5593.09911011378 0.008849186621122817
insertion_sort_wrapper a_shaped_generator 2750 1898900.8 948075.9 0.4172785400180146 6101.497262512247 3050.7486312561236 0.007281369959090742
insertion_sort_wrapper a_shaped_generator 3000 2259502.4 1128251.7 0.5100279299775139 8499.432611128294 4249.716305564147 0.020463803793950602
insertion_sort_wrapper v_shaped_generator 250 37069.8 18410.4 0.007870689989067614 9088.672031099422 4544.336015549711 0.001885906127576638
insertion_sort_wrapper v_shaped_generator 500 176442.6 87971.8 0.03911276997532696 10829.15569910949 5414.577849554745 0.002549859430275117
insertion_sort_wrapper v_shaped_generator 750 407015.6 203133.3 0.09626958994194865 15250.013801086652 7625.006900543326 0.00824690719192275
insertion_sort_wrapper v_shaped_generator 1000 737473.2 368237.1 0.17011307997163386 9710.4819173235 4855.24095866175 0.006186709523922941
insertion_sort_wrapper v_shaped_generator 1250 1163320.6 581035.8 0.25891917999833824 9336.399534438673 4668.1997672193365 0.004801663897533221
insertion_sort_wrapper v_shaped_generator 1500 1671647.8 835074.4 0.37551800997462126 11206.39183482157 5603.195917410785 0.01134327925906701
insertion_sort_wrapper v_shaped_generator 1750 2289811.4 1144031.2 0.5146059800172225 8675.824587130994 4337.912293565497 0.011943717369721352
insertion_sort_wrapper v_shaped_generator 2000 2987508.8 1492754.9 0.6659838899970054 9614.543356579945 4807.271678289972 0.01011383146158296
insertion_sort_wrapper v_shaped_generator 2250 3785780.8 1891765.9 0.8507459100103005 15030.339404758039 7515.169702379019 0.023275202809105198
insertion_sort_wrapper v_shaped_generator 2500 4678291.4 2337896.2 1.06371832001023 11892.831372067983 5946.415686033992 0.027562725414189027
insertion_sort_wrapper v_shaped_generator 2750 5657912.8 2827581.9 1.3119283400475978 13296.353500114232 6648.176750057116 0.0470654089771931
insertion_sort_wrapper v_shaped_generator 3000 6744769.4 3370885.2 1.5127432599430903 12344.76100484196 6172.38050242098 0.03132758208759909
shell_sort_wrapper random_generator 250 25595.6 12623.8 0.006375220022164285 850.7731385823917 425.3865692911958 0.001503981619511711
shell_sort_wrapper random_generator 500 103898 51604 0.02731431999709457 3284.3870390412612 1642.1935195206306 0.004273460680498191
shell_sort_wrapper random_generator 750 235180.2 117074.6 0.053417679970152676 7955.233815964598 3977.616907982299 0.0030200778941974044
shell_sort_wrapper random_generator 1000 416984.2 207807.1 0.09355763997882605 7294.657128489469 3647.3285642447345 0.0020410265264576444
shell_sort_wrapper random_generator 1250 646573.2 322428.6 0.14677235998678953 11973.974674731491 5986.987337365746 0.002535871727678501
shell_sort_wrapper random_generator 1500 925455.6 461699.8 0.21579850004054607 10740.388563217295 5370.1942816086475 0.009206577344483794
shell_sort_wrapper random_generator 1750 1258055.2 627829.6 0.2899515500292182 18253.207333385428 9126.603666692714 0.006196771845998453
shell_sort_wrapper random_generator 2000 1657628 827446 0.3767604499589652 28489.70086033041 14244.850430165205 0.006787781552625474
shell_sort_wrapper random_generator 2250 2083858.2 1040389.1 0.4771725100232288 30892.412739124866 15446.206369562433 0.01420494083413607
shell_sort_wrapper random_generator 2500 2556517.8 1276549.4 0.5891532100038603 29781.14940248837 14890.574701244184 0.011262616130369827
shell_sort_wrapper random_generator 2750 3120445.4 1558342.7 0.7060850599547848 59998.472062396904 29999.236031198452 0.017832940140265072
shell_sort_wrapper random_generator 3000 3726975.8 1861437.9 0.8508793400134891 35290.50652890472 17645.25326445236 0.018500154278395166
shell_sort_wrapper increasing_generator 250 47604.6 23628.3 0.010004750033840538 4.993328882953068 2.496664441476534 0.0004366826219065531
shell_sort_wrapper increasing_generator 500 188848.2 94079.1 0.041015010024420914 4.8488257455915145 2.4244128727957572 0.0005048418577989736
shell_sort_wrapper increasing_generator 750 422973.2 210971.1 0.0937397499801591 4.9396356140913875 2.4698178070456938 0.00221410412127612
shell_sort_wrapper increasing_generator 1000 749223.6 373926.8 0.1654351299861446 3.7475918193480524 1.8737959096740262 0.0035555447219128575
shell_sort_wrapper increasing_generator 1250 1167502.2 582893.1 0.25739649005699905 5.846176338238334 2.923088169119167 0.0028401109347808372
shell_sort_wrapper increasing_generator 1500 1681172.2 839558.1 0.37150346001144496 6.892830413633511 3.4464152068167553 0.0036642923285456113
shell_sort_wrapper increasing_generator 1750 2291973.6 1144788.8 0.5324212000006809 4.402019738458447 2.2010098692292237 0.020709643478632824
shell_sort_wrapper increasing_generator 2000 2991558.8 1494411.4 0.6928860699990764 3.910100879630715 1.9550504398153574 0.03572762855058227
shell_sort_wrapper increasing_generator 2250 3780846.6 1888883.3 0.864855399960652 3.6575644598253874 1.8287822299126937 0.017669378243553566
shell_sort_wrapper increasing_generator 2500 4663631.6 2330106.3 1.0672412700252607 2.988868236194653 1.4944341180973264 0.044472507675309275
shell_sort_wrapper increasing_generator 2750 5643909.8 2820074.9 1.298271009954624 3.0477678535099897 1.5238839267549948 0.040678402742358725
shell_sort_wrapper increasing_generator 3000 6716068.6 3355984.3 1.5332170499954372 3.8930136855083823 1.9465068427541912 0.014234123956984306
shell_sort_wrapper decreasing_generator 250 348 0 9.537001606076955e-05 0.0 0.0 3.7974058432677712e-06
shell_sort_wrapper decreasing_generator 500 690 0 0.00021015999373048545 0.0 0.0 8.270082696138815e-06
shell_sort_wrapper decreasing_generator 750 1031 0 0.0003109099809080362 0.0 0.0 4.882077110363625e-06
