50 8.600001456215978e-05 0.00024709998979233205 0.0008148000051733106 0
50 3.809999907389283e-05 0.00020329997641965747 0.0005387999990489334 0
50 3.479997394606471e-05 0.00016789999790489674 0.0004896000027656555 0
50 3.429999924264848e-05 0.0001503999810665846 0.00047560001257807016 0
50 5.420000525191426e-05 0.0001999999803956598 0.0005851000023540109 0
50 3.519997699186206e-05 0.00024029999622143805 0.0003764999855775386 0
50 3.580001066438854e-05 0.00016949998098425567 0.00045870000030845404 0
50 4.4400017941370606e-05 0.00031200001831166446 0.0004836000152863562 0
50 3.510000533424318e-05 0.00015529998927377164 0.0004650999908335507 0
50 3.4199998481199145e-05 0.0001568000006955117 0.0004633000062312931 0
100 6.970000686123967e-05 0.00021979998564347625 0.0011789999844040722 0
100 6.670001312159002e-05 0.00017499999376013875 0.0011044999992009252 0
100 7.199999527074397e-05 0.00018539998563937843 0.0011363000085111707 0
100 7.210002513602376e-05 0.00018430000636726618 0.0010575999913271517 0
100 6.230000872164965e-05 0.00017330000991933048 0.0010870999831240624 0
100 6.769999163225293e-05 0.00021960001322440803 0.0011196999985259026 0
100 0.00010750000365078449 0.0002587999915704131 0.001676099986070767 0
100 6.3000014051795e-05 0.0002246999938506633 0.001346200006082654 0
100 6.220000796020031e-05 0.00017779998597688973 0.0010825999779626727 0
100 6.180000491440296e-05 0.00013460000627674162 0.0010679000115487725 0
150 9.129999671131372e-05 0.00019190000602975488 0.0018179999897256494 0
150 9.390001650899649e-05 0.0001810999820008874 0.0018108999938704073 0
150 0.0001441999920643866 0.00025309997727163136 0.002903499989770353 0
150 9.359998512081802e-05 0.00019210000755265355 0.0018634999869391322 0
150 8.519997936673462e-05 0.00028459998429752886 0.0019779000140260905 0
150 8.540000999346375e-05 0.00026359999901615083 0.0018267000268679112 0
150 8.610001532360911e-05 0.00026020000223070383 0.0017442000098526478 0
150 8.47000046633184e-05 0.0002510000194888562 0.0027845000149682164 0
150 0.00014680001186206937 0.000285100017208606 0.0020662000169977546 0
150 8.569998317398131e-05 0.0001770000089891255 0.0018285000114701688 0
200 0.00013299999409355223 0.0002001000102609396 0.003660299989860505 0
200 0.00012269997387193143 0.00027370001771487296 0.004300700005842373 0
200 0.00012860001879744232 0.0003319999959785491 0.00373659998876974 0
200 0.0001314000110141933 0.000287600007141009 0.003696900006616488 0
200 0.00013219998800195754 0.0002758000046014786 0.0038487999991048127 0
200 0.00013679999392479658 0.0003420999855734408 0.012944299989612773 0
200 0.00020249999943189323 0.0004450000124052167 0.00435740000102669 0
200 0.00013309999485500157 0.00034169998252764344 0.004477499984204769 0
200 0.0001362999901175499 0.00021349999587982893 0.005930600018473342 0
200 0.00013989998842589557 0.00033450001501478255 0.00426260000676848 0
250 0.00012859998969361186 0.00033149999217130244 0.004172599990852177 0
250 0.00013139998191036284 0.0002966000174637884 0.004143600002862513 0
250 0.00012740000966005027 0.00026950001483783126 0.003781599982175976 0
250 0.00013189998571760952 0.00029689999064430594 0.0040979000041261315 0
250 0.00013110000872984529 0.00027660001069307327 0.00390549999428913 0
250 0.00012929999502375722 0.00030620000325143337 0.003845200000796467 0
250 0.00013149998267181218 0.00035099999513477087 0.0038867999974172562 0
250 0.00013349999790079892 0.0003096000000368804 0.004345199995441362 0
250 0.0001354999840259552 0.00026229998911730945 0.003792800009250641 0
250 0.00013800000306218863 0.0002632999967318028 0.003948199999285862 0
300 0.00018060000729747117 0.0002888999879360199 0.007386399985989556 0
300 0.00017549999756738544 0.0003459000145085156 0.006256700027734041 0
300 0.00019609997980296612 0.0004217999812681228 0.006754000001819804 0
300 0.00017049998859874904 0.0003133999998681247 0.006206599995493889 0
300 0.00023969999165274203 0.0003457000129856169 0.00625980002223514 0
300 0.00018020000425167382 0.00026130001060664654 0.006036299979314208 0
300 0.0001765000051818788 0.0002933999930974096 0.006608499999856576 0
300 0.0001697000116109848 0.0002749999985098839 0.005870900000445545 0
300 0.0001697000116109848 0.0002744000230450183 0.006370200018864125 0
300 0.00017590000061318278 0.00029399999766610563 0.006384299980709329 0
350 0.00022700001136399806 0.00036219999310560524 0.01035190001130104 0
350 0.00021930001094006002 0.0003302999830339104 0.010715599986724555 0
350 0.00022479999461211264 0.00034580001374706626 0.0097978999838233 0
350 0.000225499999942258 0.00037330001941882074 0.009758900007000193 0
350 0.00022119999630376697 0.00035080002271570265 0.01063500001328066 0
350 0.0002403999969828874 0.00034970001433975995 0.00996820000000298 0
350 0.0002245000214315951 0.0003836000105366111 0.009637199982535094 0
350 0.0002311999851372093 0.00045059999683871865 0.011004399973899126 0
350 0.00022759998682886362 0.00039919998380355537 0.009727800003020093 0
350 0.000222400005441159 0.00033069998607970774 0.010056800005258992 0
400 0.0002852999896276742 0.00039090000791475177 0.012718899990431964 0
400 0.0002722999779507518 0.00045419999514706433 0.012492600013501942 0
400 0.0004523000097833574 0.0006033999961800873 0.012502500001573935 0
400 0.0002610000083222985 0.0004132000030949712 0.012896400003228337 0
400 0.00046869998914189637 0.006844699993962422 0.020403600006829947 0
400 0.0002587999915704131 0.000453799992101267 0.02050089999102056 0
400 0.0002587999915704131 0.0003541999903973192 0.012101000000257045 0
400 0.00026649999199435115 0.0004333999822847545 0.011903899983735755 0
400 0.00028860001475550234 0.0004315999976824969 0.012353400001302361 0
400 0.00026790000265464187 0.00039889998151920736 0.012309499987168238 0
450 0.00026130001060664654 0.0002899000246543437 0.013040099991485476 0
450 0.0002552999940235168 0.00033579999580979347 0.013283900014357641 0
450 0.00025610000011511147 0.0003430000215303153 0.01339659999939613 0
450 0.00025540002388879657 0.00040740001713857055 0.01297579999663867 0
450 0.0002606000052765012 0.0004158999945502728 0.013271300005726516 0
450 0.0002548999909777194 0.00042740002390928566 0.012913100013975054 0
450 0.00025419998564757407 0.0003418999840505421 0.01389589998871088 0
450 0.0002638000005390495 0.0003095000283792615 0.01281449999078177 0
450 0.00025880002067424357 0.0003073000116273761 0.012685299996519461 0
450 0.0002575000107754022 0.00036199999158270657 0.012956699996721 0
500 0.000314499979140237 0.00044419997720979154 0.012676899990765378 0
500 0.0002818999928422272 0.00041450001299381256 0.012874000007286668 0
500 0.0002648000081535429 0.00040240000816993415 0.012948000017786399 0
500 0.00026699999580159783 0.000468299986096099 0.012726499990094453 0
500 0.00044350000098347664 0.000592500000493601 0.01322480000089854 0
500 0.00025690000620670617 0.00032580000697635114 0.01292999999714084 0
500 0.00025759998243302107 0.0003266999847255647 0.012914499995531514 0
500 0.0002558999985922128 0.00031549998675473034 0.013100200012559071 0
500 0.00025710000772960484 0.000354300020262599 0.013392399996519089 0
500 0.0002586000191513449 0.00042520000715740025 0.013319899997441098 0
