sort_name data_type n comparison_std time_std
quick_sort_wrapper random_generator 1750 1643.9766962392678 0.00045492498814873444
quick_sort_wrapper random_generator 2000 2600.7372373574726 0.0002484478607157174
quick_sort_wrapper random_generator 2250 3284.370367530299 0.0007570610887344863
quick_sort_wrapper random_generator 2500 1909.8472888340225 0.0004385376162848606
quick_sort_wrapper random_generator 2750 2961.1616639420417 0.0011681020908983278
quick_sort_wrapper random_generator 3000 5976.09084045192 0.0014129885151834987
quick_sort_wrapper increasing_generator 250 1067.4298103388344 0.0003223762196283142
quick_sort_wrapper increasing_generator 500 2584.761669649426 0.0005908387520439882
quick_sort_wrapper increasing_generator 750 4269.470932615005 0.00240853744101039
quick_sort_wrapper increasing_generator 1000 8184.398393691908 0.003910264576764513
quick_sort_wrapper increasing_generator 1250 5337.708555384251 0.0018578097764914638
quick_sort_wrapper increasing_generator 1500 4125.180023007751 0.0022967964724037427
quick_sort_wrapper increasing_generator 1750 6916.068568518132 0.006266584275006979
quick_sort_wrapper increasing_generator 2000 9347.345824112615 0.007760626901654976
quick_sort_wrapper increasing_generator 2250 14803.567618051475 0.013253279799854965
quick_sort_wrapper increasing_generator 2500 9670.737358995262 0.017693793435053663
quick_sort_wrapper increasing_generator 2750 19157.430419204626 0.016912364730154568
quick_sort_wrapper increasing_generator 3000 12477.127083854946 0.01631317926510678
quick_sort_wrapper decreasing_generator 250 0.0 0.0011647843085289813
quick_sort_wrapper decreasing_generator 500 0.0 0.02885133731180474
quick_sort_wrapper decreasing_generator 750 0.0 0.0026967938450210205
quick_sort_wrapper decreasing_generator 1000 0.0 0.03708296388317026
quick_sort_wrapper decreasing_generator 1250 0.0 0.011054083877665008
quick_sort_wrapper decreasing_generator 1500 0.0 0.015452682059664612
quick_sort_wrapper decreasing_generator 1750 0.0 0.022156742785835102
quick_sort_wrapper decreasing_generator 2000 0.0 0.012196120461383375
quick_sort_wrapper decreasing_generator 2250 0.0 0.020548609285727815
quick_sort_wrapper decreasing_generator 2500 0.0 0.015118563820346273
quick_sort_wrapper decreasing_generator 2750 0.0 0.022873365918740795
quick_sort_wrapper decreasing_generator 3000 0.0 0.02245208462837176
quick_sort_wrapper a_shaped_generator 250 13385.691566411917 0.0027623699731266784
quick_sort_wrapper a_shaped_generator 500 35002.84317404326 0.006580573892761524
quick_sort_wrapper a_shaped_generator 750 38805.781436390236 0.006365273814507465
quick_sort_wrapper a_shaped_generator 1000 65837.00587359664 0.014501299701931217
quick_sort_wrapper a_shaped_generator 1250 66013.2806910852 0.012264230467999742
quick_sort_wrapper a_shaped_generator 1500 56267.23049520031 0.022112219559183254
quick_sort_wrapper a_shaped_generator 1750 128568.72807283529 0.020408253328014228
quick_sort_wrapper a_shaped_generator 2000 111535.73251135461 0.03553811248633323
quick_sort_wrapper a_shaped_generator 2250 141166.9441187356 0.03356525955405921
quick_sort_wrapper a_shaped_generator 2500 180062.9491045346 0.04150064617412101
quick_sort_wrapper a_shaped_generator 2750 159277.791122024 0.033527420558381045
quick_sort_wrapper a_shaped_generator 3000 187922.7296093323 0.09401554959033662
quick_sort_wrapper v_shaped_generator 250 7692.449715287206 0.00124529258689321
quick_sort_wrapper v_shaped_generator 500 30379.537359508584 0.0059350190757634595
quick_sort_wrapper v_shaped_generator 750 53297.984892489134 0.0077054906090437535
quick_sort_wrapper v_shaped_generator 1000 43301.05526504714 0.008385316268307226
quick_sort_wrapper v_shaped_generator 1250 68523.54336690095 0.014545659287317984
quick_sort_wrapper v_shaped_generator 1500 98486.8603360085 0.02606937569637841
quick_sort_wrapper v_shaped_generator 1750 92754.55560084966 0.01706890662419494
quick_sort_wrapper v_shaped_generator 2000 89836.17745503942 0.020504054359656947
quick_sort_wrapper v_shaped_generator 2250 122900.13756723158 0.03294456967535991
quick_sort_wrapper v_shaped_generator 2500 99383.58792834514 0.020929105747889632
quick_sort_wrapper v_shaped_generator 2750 176547.5284228647 0.07699315436336739
quick_sort_wrapper v_shaped_generator 3000 143051.57089805062 0.028698041782698944
merge_sort_wrapper random_generator 250 17.095808453146248 4.926704676073823e-05
merge_sort_wrapper random_generator 500 28.9988505519328 5.3411588259536834e-05
merge_sort_wrapper random_generator 750 26.07766179020743 0.00010755508119966903
merge_sort_wrapper random_generator 1000 37.00390369797339 0.0002229775262061995
merge_sort_wrapper random_generator 1250 41.844155306725135 0.0007251710439362038
merge_sort_wrapper random_generator 1500 30.205959676858473 8.429552751440742e-05
merge_sort_wrapper random_generator 1750 48.508876621821614 0.0003044289269409954
merge_sort_wrapper random_generator 2000 33.172947478999276 0.00031710806918014027
merge_sort_wrapper random_generator 2250 55.99206292958951 0.00016783656155416028
merge_sort_wrapper random_generator 2500 66.14462269233313 0.0003638941111096103
merge_sort_wrapper random_generator 2750 58.28245400156418 0.00017364698834173117
merge_sort_wrapper random_generator 3000 90.61787903057542 0.0004684747523043038
merge_sort_wrapper increasing_generator 250 0.0 3.309876768745901e-05
merge_sort_wrapper increasing_generator 500 0.0 0.0001169826298496464
merge_sort_wrapper increasing_generator 750 0.0 0.0001317776820365219
merge_sort_wrapper increasing_generator 1000 0.0 0.00013594132965700755
merge_sort_wrapper increasing_generator 1250 0.0 0.00012710983230222796
merge_sort_wrapper increasing_generator 1500 0.0 0.00014332353330367409
merge_sort_wrapper increasing_generator 1750 0.0 0.00048779951305733297
merge_sort_wrapper increasing_generator 2000 0.0 0.00025183806210087105
merge_sort_wrapper increasing_generator 2250 0.0 0.00024381662691316214
merge_sort_wrapper increasing_generator 2500 0.0 0.001111342638520557
merge_sort_wrapper increasing_generator 2750 0.0 0.0004998586656811489
merge_sort_wrapper increasing_generator 3000 0.0 0.0012291998013880848
merge_sort_wrapper decreasing_generator 250 6.4635731432217725 1.9880425358693183e-05
merge_sort_wrapper decreasing_generator 500 4.3256341860022225 0.0003776182024681312
merge_sort_wrapper decreasing_generator 750 6.338594306135847 0.0003088939701588671
merge_sort_wrapper decreasing_generator 1000 1.9321835661585918 7.04190393799867e-05
merge_sort_wrapper decreasing_generator 1250 6.47731082746193 0.00014187842632409998
merge_sort_wrapper decreasing_generator 1500 3.583914681524163 0.00019666174861441454
merge_sort_wrapper decreasing_generator 1750 4.049691346263318 0.00019455875696022145
merge_sort_wrapper decreasing_generator 2000 4.221637386396684 8.383797739064587e-05
merge_sort_wrapper decreasing_generator 2250 4.971027168615266 0.00013657170108233253
merge_sort_wrapper decreasing_generator 2500 6.785605679999719 0.0002060224237049904
merge_sort_wrapper decreasing_generator 2750 5.41602560309064 0.00010220743773856034
merge_sort_wrapper decreasing_generator 3000 4.714045207910317 0.0001866263305546322
merge_sort_wrapper a_shaped_generator 250 62.373783666608595 3.154340213171689e-06
merge_sort_wrapper a_shaped_generator 500 105.84600973951629 9.643988830813833e-05
merge_sort_wrapper a_shaped_generator 750 121.46586168778269 0.0002466791823180251
merge_sort_wrapper a_shaped_generator 1000 103.88112864658763 0.0004596004350125163
merge_sort_wrapper a_shaped_generator 1250 114.01383931591619 0.0002484376955476159
merge_sort_wrapper a_shaped_generator 1500 109.41480704182592 0.00023396591408872603
merge_sort_wrapper a_shaped_generator 1750 92.30119777722882 0.00031188923039743375
merge_sort_wrapper a_shaped_generator 2000 103.46980235798269 0.00020430569218922977
merge_sort_wrapper a_shaped_generator 2250 153.04552699550985 0.00025901484749902203
merge_sort_wrapper a_shaped_generator 2500 141.5163908841972 0.0002734936357934257
merge_sort_wrapper a_shaped_generator 2750 124.16565995117615 0.0002428207993312589
merge_sort_wrapper a_shaped_generator 3000 91.98937136672065 0.0009219450475814231
merge_sort_wrapper v_shaped_generator 250 49.495229848721564 0.00010551401756149346
merge_sort_wrapper v_shaped_generator 500 115.79215095256768 4.9301670664411005e-05
merge_sort_wrapper v_shaped_generator 750 114.4231911225459 0.00011860561693527655
merge_sort_wrapper v_shaped_generator 1000 93.12739184102125 0.00020323059560165872
merge_sort_wrapper v_shaped_generator 1250 117.4667801739898 0.00024154811082468245
merge_sort_wrapper v_shaped_generator 1500 61.75075348168276 0.0003467691758231711
merge_sort_wrapper v_shaped_generator 1750 141.86942353211046 0.00030982851340647066
merge_sort_wrapper v_shaped_generator 2000 95.73319405746601 0.00019759553216535256
merge_sort_wrapper v_shaped_generator 2250 124.26655937048301 0.00019968444532875043
merge_sort_wrapper v_shaped_generator 2500 132.40745195544446 0.0005856479464679263
merge_sort_wrapper v_shaped_generator 2750 98.8882646671934 0.0003348313405871825
merge_sort_wrapper v_shaped_generator 3000 123.01833648327029 0.00038695380974057667
heap_sort_wrapper random_generator 250 30.085987879188323 6.580508157352976e-05
heap_sort_wrapper random_generator 500 92.00144926394728 0.0002120646302250831
heap_sort_wrapper random_generator 750 84.97195615809568 0.0005594012838337478
heap_sort_wrapper random_generator 1000 109.75103137961341 0.0009339667672736833
heap_sort_wrapper random_generator 1250 159.4518736170886 0.00038502241039820414
heap_sort_wrapper random_generator 1500 150.63218632004103 0.001054276225897856
heap_sort_wrapper random_generator 1750 155.38754418835794 0.0009387049511613962
heap_sort_wrapper random_generator 2000 171.90100510338954 0.0008316624247578643
heap_sort_wrapper random_generator 2250 155.1346726772151 0.0012044774162386165
heap_sort_wrapper random_generator 2500 123.92040456142267 0.0008213537339090244
heap_sort_wrapper random_generator 2750 146.76799530021674 0.0008208479383701948
heap_sort_wrapper random_generator 3000 93.09738031879427 0.0004905507727694911
heap_sort_wrapper increasing_generator 250 11.236844159579089 0.00047886360944225854
heap_sort_wrapper increasing_generator 500 12.001851708984095 0.00029616485649635997
heap_sort_wrapper increasing_generator 750 13.492796432006063 0.00036439525318306
heap_sort_wrapper increasing_generator 1000 19.161303597499717 0.00018172184610853683
heap_sort_wrapper increasing_generator 1250 10.549354903921325 0.00032264208712611903
heap_sort_wrapper increasing_generator 1500 15.019986684414869 0.008342454610055684
heap_sort_wrapper increasing_generator 1750 7.775317071062475 7.298628462630958e-05
heap_sort_wrapper increasing_generator 2000 20.09118103934051 0.0003472868963237324
heap_sort_wrapper increasing_generator 2250 16.681326885672693 0.0021435254418431995
heap_sort_wrapper increasing_generator 2500 14.54838669940951 0.00040633903947477574
heap_sort_wrapper increasing_generator 2750 25.777681992159202 0.0003122063251917388
heap_sort_wrapper increasing_generator 3000 16.621271511730583 0.0003537968913348386
heap_sort_wrapper decreasing_generator 250 13.106402167558333 4.579110578772881e-05
heap_sort_wrapper decreasing_generator 500 33.12283535904229 0.00037596163358714424
heap_sort_wrapper decreasing_generator 750 25.002444324949956 0.00023318407883387413
heap_sort_wrapper decreasing_generator 1000 31.700157728314224 0.000253207530980755
heap_sort_wrapper decreasing_generator 1250 34.52149089094116 0.000990914823564562
heap_sort_wrapper decreasing_generator 1500 34.633958929223084 0.0014429005685892174
heap_sort_wrapper decreasing_generator 1750 67.39675231212719 0.0005211399955587793
heap_sort_wrapper decreasing_generator 2000 167.6677932367719 0.0005583392814774732
heap_sort_wrapper decreasing_generator 2250 101.63463976420637 0.0008449254600011129
heap_sort_wrapper decreasing_generator 2500 43.517684783187725 0.001834530977109855
heap_sort_wrapper decreasing_generator 2750 80.37889441057688 0.0008995093202088072
heap_sort_wrapper decreasing_generator 3000 56.77088455655181 0.0019535946236103117
heap_sort_wrapper a_shaped_generator 250 360.31073009587465 0.00017397406148978134
heap_sort_wrapper a_shaped_generator 500 513.2128538270777 0.00021347673269021624
heap_sort_wrapper a_shaped_generator 750 553.0804743535167 0.00016424650726921172
heap_sort_wrapper a_shaped_generator 1000 592.3256330394249 0.0017061209935986994
heap_sort_wrapper a_shaped_generator 1250 565.0256631339854 0.00018063503514224196
heap_sort_wrapper a_shaped_generator 1500 482.9250689519257 0.0011490613246517253
heap_sort_wrapper a_shaped_generator 1750 335.2342630327501 0.0005934658383107375
heap_sort_wrapper a_shaped_generator 2000 478.1919767903542 0.001374603358736039
heap_sort_wrapper a_shaped_generator 2250 632.4283358610681 0.0003999601549257785
heap_sort_wrapper a_shaped_generator 2500 600.9928452153154 0.0009059346381440124
heap_sort_wrapper a_shaped_generator 2750 644.6826954229326 0.0021067750253175154
heap_sort_wrapper a_shaped_generator 3000 438.42267784005475 0.0008655431999457935
heap_sort_wrapper v_shaped_generator 250 125.78623842765066 5.603910246586495e-05
heap_sort_wrapper v_shaped_generator 500 109.85768571707267 0.0002464077233239969
heap_sort_wrapper v_shaped_generator 750 115.00801904408424 0.00012808954233365947
heap_sort_wrapper v_shaped_generator 1000 82.95520879767989 0.0002644136481491469
heap_sort_wrapper v_shaped_generator 1250 113.38018639368462 0.0002627041196461351
heap_sort_wrapper v_shaped_generator 1500 147.46675708255216 0.0006267658968083572
heap_sort_wrapper v_shaped_generator 1750 124.78109721517207 0.00027134528027823886
heap_sort_wrapper v_shaped_generator 2000 130.8919826082221 0.001106791739498718
heap_sort_wrapper v_shaped_generator 2250 252.0300687528287 0.0006032348907021396
heap_sort_wrapper v_shaped_generator 2500 198.19014439001083 0.00045691541758271695
heap_sort_wrapper v_shaped_generator 2750 128.43108830981868 0.00039505849587641144
heap_sort_wrapper v_shaped_generator 3000 149.34467962848 0.0005169047132268913
